Vers,Phonétique,Syllabes
et court en frissonnant sur tes pas belliqueux,ekuRtAfRisOnA|syRtepabelik2,12
comme un char emporté par des coursiers fougueux ,kOme~SaRApORte|paRdekuRsjefug2,12
mais mon œil attristé de ces sombres images,mEmC2jatRiste|d@sesCbR@zimaZ,12
se détourne en pleurant vers de plus doux rivages,s@detuRnApl9RA|vERd@plyduRivaZ,12
n'as-tu point sur ta lyre un chant consolateur ,nastypwe~syRtaliR|e~SAkCsOlat9R,12
n'as-tu pas entendu la flûte du pasteur,nastypazAtAdy|laflyt@dypast9R,12
quand seul assis en paix sous le pampre qui plie,kAs9lasizApE|sul@pApR@kipli,12
il charme par ses airs les heures qu'il oublie,ilSaRm@paRsezER|le9R@kilubli,12
et que l'écho des bois ou le fleuve en coulant,ek@lekodebwaz|ul@fl9vAkulA,12
porte de saule en saule un son plaintif et lent ,pORt@d@solAsol|e~sCple~tifelA,12
souvent pour l'écouter le soir sur la colline,suvApuRlekute|l@swaRsyRlakOlin,12
du côté de ses chants mon oreille s'incline ,dykoted@seSA|mCOREj@sze~klin,12
mon cœur par un soupir soulagé de son poids,mCk9rpaRe~supiR|sulaZed@sCpwa,12
dans un monde étranger se perd avec la voix ,dAze~mCdetRAZe|s@pERtavEklavwa,12
et je sens par moments sur mon âme calmée,eZ@sApaRmOmA|syRmCamkalme,11
passer avec le son une brise embaumée,paseavEkl@sC|yn@bRizAbome,12
plus douce qu'à mes sens l'ombre des arbrisseaux,plydus@kamesA|l|CbR@dezaRbRiso,12
ou que l'air rafraîchi qui sort du lit des eaux,uk@lERRafReSi|kisORdylidezo,12
ô vallons paternels doux champs humble chaumière,ovalCpatERnEl|duSAe~bl@SomjER,12
au bord penchant des bois suspendue aux coteaux,obORpASAdebwa|syspAdyokOto,12
dont l'humble toit caché sous des touffes de lierre,dCle~bl@twakaSe|sudetuf@d@ljER,12
gazons entrecoupés de ruisseaux et d'ombrages ,gazCzAtR@kupe|d@RHisozedtCbRaZ,12
seuil antique où mon père adoré comme un roi,s9jAtikumCpER|adORekOme~Rwa,12
comptait ses gras troupeaux rentrant des pâturages,kCtEsegRatRupo|RAtRAdepatyRaZ,12
voilà du dieu des champs la rustique demeure,vwaladydj2deSA|laRystik@d@m9R,12
j'entends l'airain frémir au sommet de ses tours ,ZAtAlERe~fRemiR|osOmEd@setuR,12
il semble que dans l'air une voix qui me pleure,ilsAbl@k@dAlER|yn@vwakim@pl9R,12
oui je reviens à toi berceau de mon enfance,wiZ@R@vje~zatwa|bERsod@mCAfAs,12
embrasser pour jamais tes foyers protecteurs,AbRasepuRZamE|tefwajepROtEkt9R,12
loin de moi les cités et leur vaine opulence ,lwe~d@mwalesitez|el9RvEnOpylAs,12
enfant j'aimais comme eux à suivre dans la plaine,AfAZemEkOm2z|asHivR@dAlaplEn,12
les agneaux pas à pas égarés jusqu'au soir ,lezanjopazapaz|egaReZyskoswaR,12
à revenir comme eux baigner leur blanche laine,aR@v@niRkOm2|benjel9RblAS@lEn,12
j'aimais à me suspendre aux lianes légères,ZemEzam@syspAdR|oljan@leZER,12
à gravir dans les airs de rameaux en rameaux,agRaviRdAlezER|d@RamozARamo,12
pour ravir le premier sous l'aile de leurs mères,puRRaviRl@pR@mje|sulEl@d@l9RmER,12
j'aimais les voix du soir dans les airs répandues,ZemElevwadyswaR|dAlezERRepAdy,12
le bruit lointain des chars gémissant sous leur poids,l@bRHilwe~te~de|SaRZemisAsul9Rpwa,13
et le sourd tintement des cloches suspendues,el@suRte~t@mA|deklOS@syspAdy,12
et depuis exilé de ces douces retraites,ed@pHizEgzile|d@sedus@R@tREt,12
comme un vase imprégné d'une première odeur,kOme~vaze~pRenje|dt|yn@pR@mjEROd9R,12
toujours loin des cités des voluptés secrètes,tuZuRlwe~desite|devOlyptes@kREt,12
beaux lieux recevez-moi sous vos sacrés ombrages ,bolj2R@s@vemwa|suvosakRezCbRaZ,12
vous qui couvrez le seuil de rameaux éplorés,vukikuvRel@s9j|d@RamozeplORe,12
saules contemporains courbez vos longs feuillages,sol@kCtApORe~|kuRbevolCf9jaZ,12
reconnaissez mes pas doux gazons que je foule,R@kOnEsemepa|dugazCk@Z@ful,12
arbres que dans mes jeux j'insultais autrefois ,aRbR@k@dAmeZ2|Z|e~syltEzotR@fwa,12
et toi qui loin de moi te cachais à la foule,etwakilwe~d@mwa|t@kaSEzalaful,12
je ne viens pas traîner dans vos riants asiles,Z@n@vje~patRene|dAvoRjAzazil,12
les regrets du passé les songes du futur ,leR@gREdypase|lesCZ@dyfytyR,12
j'y viens vivre et couché sous vos berceaux fertiles,Zivje~vivRekuSe|suvobERsofERtil,12
s'éveiller le cœur pur au réveil de l'aurore,szevejel@k9rpyR|oRevEjd@lOROR,12
pour bénir au matin le dieu qui fait le jour ,puRbeniRomate~|l@dj2kifEl@ZuR,12
voir les fleurs du vallon sous la rosée éclore,vwaRlefl9RdyvalC|sulaRozeeklOR,12
respirer les parfums que la colline exhale,REspiRelepaRfe~|k@lakOlinEgzal,12
ou l'humide fraîcheur qui tombe des forêts ,ulymid@fRES9R|kitCb@defORE,12
voir onduler de loin l'haleine matinale,vwaRCdyled@lwe~|l|alEn@matinal,12
conduire la génisse à la source qu'elle aime,kCdHiR@laZenis|alasuRs@kElEm,12
ou suspendre la chèvre au cytise embaumé,usyspAdR@laSEvR|ositizAbome,12
ou voir les blancs taureaux venir tendre d'eux-même,uvwaRleblAtORo|v@niRtAdR@dt2mEm,12
guider un soc tremblant dans un sillon qui crie,gidee~sOktRAblA|dAze~sijCkikRi,12
du pampre domestique émonder les berceaux,dypApR@dOmEstik|emCdelebERso,12
ou creuser mollement au sein de la prairie,ukR2zemOl@mAt|ose~d@lapReRi,12
le soir assis en paix au seuil de la chaumière,l@swaRasizApEz|os9jd@laSomjER,12
tendre au pauvre qui passe un morceau de son pain,tAdRopovR@kipas|e~mORsod@sCpe~,12
et fatigué du jour y fermer sa paupière,efatigedyZuR|ifERmesapopjER,12
sentir sans les compter dans leur ordre paisible,sAtiRsAlekCte|dAl9RORdR@pezibl,12
les jours suivre les jours sans faire plus de bruit,leZuRsHivR@leZuR|sAfER@plyd@bRHi,13
que ce sable léger dont la fuite insensible,k@s@sabl@leZe|dClafHite~sAsibl,12
voir de vos doux vergers sur vos fronts les fruits pendre,vwaRd@voduvERZe|syRvofRClefRHipAdR,12
les fruits d'un chaste amour dans vos bras accourir,lefRHidte~SastamuR|dAvobRazakuRiR,12
et sur eux appuyé doucement redescendre ,esyR2zapHije|dus@mAR@dEsAdR,12
le chant meurt la voix tombe adieu divin génie ,l@SAm9RlavwatCb|adj2dive~Zeni,12
remonte au vrai séjour de la pure harmonie ,R@mCtovREseZuR|d@lapyRaRmOni,12
tes chants ont arrêté les larmes de mes yeux,teSAzCtaRete|lelaRm@d@mezj2,12
je lui parlais encore il était dans les cieux,Z@lHipaRlEzAkOR|iletEdAlesj2,12
dieu se lève et soudain sa voix terrible appelle,dj2s@lEvesude~|savwateRiblapEl,12
de ses ordres secrets un ministre fidèle,d@sezORdR@s@kREz|e~ministR@fidEl,12
un de ces esprits purs qui sont chargés par lui,e~d@sezEspRipyR|kisCSaRZepaRlHi,12
de servir aux humains de conseil et d'appui,d@sERviRoyme~|d@kCsEjedtapHi,12
de lui porter leurs vœux sur leurs ailes de flamme,d@lHipORtel9Rv2|syRl9RzEl@d@flam,12
de veiller sur leur vie et de garder leur âme,d@vejesyRl9Rvi|ed@gaRdel9Ram,12
tout mortel a le sien  cet ange protecteur,tumORtElal@sje~|sEttAZ@pROtEkt9R,12
cet invisible ami veille autour de son cœur,sEtte~viziblami|vEjotuRd@sCk9r,12
l'inspire le conduit le relève s'il tombe,le~spiR@l@kCdHi|l@R@lEv@sziltCb,12
le reçoit au berceau l'accompagne à la tombe,l@R@swatobERso|l|akCpanjalatCb,12
et portant dans les cieux son âme entre ses mains,epORtAdAlesj2|sCamAtR@seme~,12
la présente en tremblant au juge des humains,lapRezAtAtRAblAt|oZyZ@deyme~,12
c'est ainsi qu'entre l'homme et jéhovah lui-même,sEte~sikAtR@lOm|eZenovalHimEm,12
entre le pur néant et la grandeur suprême,AtR@l@pyRneAt|elagRAd9RsypREm,12
d'êtres inaperçus une chaîne sans fin,dEtR@zinapERsyz|yn@SEn@sAfe~,12
réunit l'homme à l'ange et l'ange au séraphin ,ReynilOmalAZ|elAZoseRafe~,12
c'est ainsi que peuplant l'étendue infinie,sEte~sik@p9plA|l|etAdye~fini,12
dieu répandit partout l'esprit l'âme et la vie,dj2RepAdipaRtu|l|EspRilamelavi,12
au son de cette voix qui fait trembler le ciel,osCd@sEt@vwa|kifEtRAblel@sjEl,12
s'élance devant dieu l'archange ithuriel ,szelAs@d@vAdj2|l|aRkAZityRjEl,11
c'est lui qui du héros est le céleste guide,sElHikidyeRoz|El@selEst@gid,12
et qui pendant sa vie à ses destins préside,ekipAdAsavi|asedEste~pRezid,12
sur les marches du trône où de la trinité,syRlemaRS@dytRon|ud@latRinite,12
brille au plus haut des cieux la triple majesté,bRijoplyodesj2|latRipl@maZEste,12
l'esprit épouvanté de la splendeur divine,lEspRitepuvAte|d@lasplAd9Rdivin,12
dans un saint tremblement soudain monte et s'incline,dAze~se~tRAbl@mA|sude~mCtesze~klin,12
et du voile éclatant de ses deux ailes d'or,edyvwaleklatA|d@sed2zEl@dtOR,12
du céleste regard s'ombrage et tremble encor,dyselEst@R@gaR|sz|CbRaZetRAblAkor,12
mais dieu voilant pour lui sa clarté dévorante,mEdj2vwalApuRlHi|saklaRtedevORAt,12
modère les accents de sa voix éclatante,modER@lezaksA|d@savwazeklatAt,12
se penche sur son trône et lui parle  soudain,s@pAS@syRsCtRon|elHipaRl@sude~,12
tout le ciel attentif au verbe souverain,tul@sjElatAtif|ovERb@suv@Re~,12
suspend les chants sacrés et la cour immortelle,syspAleSAsakRez|elakuRimORtEl,12
s'apprête à recueillir la parole éternelle,szapREtaR@k9jiR|lapaROletERnEl,12
pour la première fois sous la voûte des cieux,puRlapR@mjER@fwa|sulavut@desj2,12
cessa des chérubins le chœur harmonieux ,sesadeSeRybe~|l@k9raRmOnj2,12
on n'entendit alors dans les saintes demeures,CnAtAditalOR|dAlese~t@d@m9R,12
que le bruit cadencé du char léger des heures,k@l@bRHikadAsedySaRleZede9R,13
qui des jours éternels mesurant l'heureux cours,kideZuRzetERnEl|m@zyRAl2R2kuR,12
dans un cercle sans fin fuit et revient toujours ,dAze~sERkl@sAfe~|fHiteR@vje~tuZuR,12
on n'entendit alors que la sourde harmonie,CnAtAditalOR|k@lasuRdaRmOni,12
des sphères poursuivant leur course indéfinie,desfER@puRsHivA|l9RkuRse~defini,12
et des astres pieux le murmure d'amour,edezastR@pj2|l@myRmyR@dtamuR,12
qui vient mourir au seuil du céleste séjour,kivje~muRiRos9j|dyselEst@seZuR,12
mais en vain dans le ciel les chœurs sacrés se turent ,mEzAve~dAl@sjEl|lek9RsakRes@tyR,12
autour du trône en vain tous les saints accoururent ,otuRdytRonAve~|tuslese~zakuRyR,12
l'archange entendit seul les ordres du très-haut,laRkAZAtAdis9l|lezORdR@dytREo,12
il s'incline il adore il s'élance aussitôt,ilsze~kliniladOR|ilszelAsosito,12
telle qu'au sein des nuits une étoile tombante,tEl@kose~denHiz|ynetwal@tCbAt,12
se détachant soudain de la voûte éclatante,s@detaSAsude~|d@lavuteklatAt,12
glisse et d'un trait de feu fendant l'obscurité,glisedte~tREd@f2|fAdAlOpskyRite,12
vient au bord des marais éteindre sa clarté ,vje~tobORdemaREz|ete~dR@saklaRte,12
tel d'un vol lumineux et d'une aile assurée,tEldte~vOllymin2z|edtynElasyRe,12
l'ardent ithuriel fend la plaine azurée,laRdAtityRjElfA|laplEnazyRe,11
à peine il a franchi ces déserts enflammés,apEnilafRASi|sedezERzAflame,12
que la main du très-haut de soleils a semés,k@lame~dytREo|d@sOlEjzas@me,12
il ralentit son vol et comme un aigle immense,ilRalAtisCvOl|ekOme~EglimAs,12
sur son aile immobile un instant se balance ,syRsCElimObil|e~e~stAs@balAs,12
il craint que la clarté des célestes rayons,ilkRe~k@laklaRte|deselEst@REjC,12
ne trahisse son vol aux yeux des nations,n@tRais@sCvOl|ozj2denasjC,12
et secouant trois fois ses ailes immortelles,es@kwAtRwafwa|sezEl@zimORtEl,12
trois fois en fait jaillir des gerbes d'étincelles,tRwafwazAfEZajiR|deZERb@dtete~sEl,12
le nocturne pasteur qui compte dans les cieux,l@nOktyRn@past9R|kikCt@dAlesj2,12
les astres tant de fois nommés par ses aïeux,lezastR@tAd@fwa|nOmepaRsezajE,12
se trouble et croit que dieu de nouvelles étoiles,s@tRublekRwak@dj2|d@nuvEl@zetwal,12
a de l'antique nuit semé les sombres voiles,ad@lAtik@nHi|s@melesCbR@vwal,12
mais pour tromper les yeux l'archange essaye en vain,mEpuRtRCpelezj2|l|aRkAZEsEjAve~,12
de dépouiller l'éclat de ce reflet divin ,d@depujelekla|d@s@R@flEdive~,12
l'immortelle clarté dont son aile est empreinte,limORtEl@klaRte|dCsCElEtApRe~t,12
l'accompagne au delà de la céleste enceinte ,lakCpanjod@la|d@laselEstAse~t,12
et ces rayons du ciel dont il est pénétré,eseREjCdysjEl|dCtilEpenetRe,12
se détachant de lui pâlissent par degré,s@detaSAd@lHi|palispaRd@gRe,11
ainsi le globe ardent que l'ange des batailles,e~sil@glObaRdA|k@lAZ@debataj,12
inventa pour briser les tours et les murailles,e~vAtapuRbRize|letuRzelemyRaj,12
sur ses ailes de feu projeté dans les airs,syRsezEl@d@f2|pROZ@tedAlezER,12
trace au sein de la nuit de sinistres éclairs ,tRasose~d@lanHi|d@sinistR@zeklER,12
immobile un moment au haut de sa carrière,imObile~mOmAt|ood@sakaRjER,12
il pâlit il retombe en perdant sa lumière ,ilpalitilR@tCb|ApERdAsalymjER,12
tous les yeux avec lui dans les airs suspendus,tuslezj2zavEklHi|dAlezERsyspAdy,12
le cherchent dans l'espace et ne le trouvent plus,l@SERSdAlEspase|n@l@tRuvply,10
c'était l'heure où la nuit de ses paisibles mains,setEl9RulanHi|d@sepezibl@me~,12
répand le doux sommeil ce nectar des humains,RepAl@dusOmEj|s@nEktaRdeyme~,12
le fleuve déroulant ses vagues fugitives,l@fl9v@deRulA|sevag@fyZitiv,12
réfléchissait les feux allumés sur ses rives,RefleSisElef2z|alymesyRseRiv,12
ces feux abandonnés dont les débris mouvants,sef2zabAdOne|dCledebRimuvA,12
pâlissaient renaissaient mouraient au gré des vents ,palisER@nEsE|muREtogRedevA,12
d'une antique forêt le ténébreux ombrage,dtynAtik@fORE|l@tenebR2zCbRaZ,12
couvrait au loin la plaine et bordait le rivage ,kuvREtolwe~laplEn|ebORdEl@RivaZ,12
là sous l'abri sacré du chêne aimé des francs,lasulabRisakRe|dySEnemedefRA,12
clovis avait planté ses pavillons errants,kloviszavEplAte|sepavijCzeRA,12
les vents par intervalle agitant les armures,levApaRe~tERval|aZitAlezaRmyR,12
en tiraient dans la nuit de belliqueux murmures ,AtiREdAlanHi|d@belik2myRmyR,12
l'astre aux rayons d'argent se levant dans les cieux,lastRoREjCdtaRZA|s@l@vAdAlesj2,12
répandait sur le camp son jour mystérieux,RepAdEsyRl@kA|sCZuRmisteRj2,12
et se réfléchissant sur l'acier des trophées,es@RefleSisA|syRlasjedetROfe,12
jetait dans la forêt des lueurs étouffées ,Z@tEdAlafORE|delH9Rzetufe,12
tels brillent dans la nuit à travers les rameaux,tElbRijdAlanHita|tRavERleRamo,11
les feux tremblants du ciel réfléchis dans les eaux,lef2tRAblAdysjEl|RefleSidAlezo,12
le messager divin s'avance vers la tente,l@mesaZedive~|sz|avAs@vERlatAt,12
où clovis qu'entourait sa garde vigilante,ukloviskAtuRE|sagaRd@viZilAt,12
commençait à goûter les nocturnes pavots ,kOmAsEtagute|lenOktyRn@pavo,12
clodomir et lisois compagnons du héros,klodomiRelizwa|kCpanjCdyeRo,12
debout devant la tente appuyés sur leur lance,d@bud@vAlatAt|apHijesyRl9RlAs,12
gardaient l'auguste seuil et veillaient en silence,gaRdElogyst@s9j|evejEtAsilAs,12
mais de la palme d'or qui brille dans sa main,mEd@lapalm@dtOR|kibRij@dAsame~,12
l'ange en touchant leurs yeux les assoupit soudain ,lAZAtuSAl9Rzj2|lezasupisude~,12
ils tombent  de leur main la lance échappe et roule,iltCbd@l9Rme~la|lAseSapeRul,11
et sous son pied divin l'ange en passant les foule,esusCpjedive~|l|AZApasAleful,12
du pavillon royal il franchit les degrés,dypavijCRwajal|ilfRASiled@gRe,12
sur la peau d'un lion dont les ongles dorés,syRlapodte~liC|dClezCgl@dORe,12
retombaient aux deux bords de sa couche d'ivoire,R@tCbEtod2bOR|d@sakuS@dtivwaR,12
clovis dormait bercé par des songes de gloire,klovisdORmEbERse|paRdesCZ@d@glwaR,12
l'ange de sa beauté de sa grâce étonné,lAZ@d@sabote|d@sagRasetOne,12
contemple avec amour ce front prédestiné ,kCtAplavEkamuR|s@fRCpRedEstine,12
il s'approche il retient son haleine divine,ilszapROSilR@tje~|sCalEn@divin,12
et sur le lit du prince en souriant s'incline,esyRl@lidypRe~s|AsuRjAsze~klin,12
telle une jeune mère au milieu de la nuit,tElyn@Z9n@mER|omilj2d@lanHi,12
de son lit nuptial sortant au moindre bruit,d@sClinypsjal|sORtAtomwe~dR@bRHi,13
une lampe à la main sur un pied suspendue,yn@lApalame~|syRe~pjesyspAdy,12
vole à son premier-né tremblant d'être entendue,vOlasCpR@mjene|tRAblAdEtRAtAdy,12
et pour calmer l'effroi qui la faisait frémir,epuRkalmelefRwa|kilaf@zEfRemiR,12
en silence longtemps le regarde dormir ,AsilAs@lCtA|l@R@gaRd@dORmiR,12
tel des ordres d'en haut l'exécuteur fidèle,tEldezORdR@dtAo|l|Egzekyt9RfidEl,12
se penchant sur clovis l'ombrageait de son aile,s@pASAsyRklovis|l|CbRaZEd@sCEl,12
sur le front du héros il impose ses mains ,syRl@fRCdyeRoz|ile~poz@seme~,12
soudain par un pouvoir ignoré des humains,sude~paRe~puvwaR|injORedeyme~,12
dénouant sans efforts les liens de la vie,denwAsAzefOR|lelje~d@lavi,12
des entraves des sens son âme se délie ,dezAtRav@desA|sCams@deli,11
l'ange qui la reçoit dirige son essor,lAZ@kilaR@swa|diRiZ@sCesOR,12
et le corps du héros paraît dormir encor,el@kORdyeRo|paREdORmiRAkor,12
dans l'astre au front changeant dont la forme inégale,dAlastRofRCSAZA|dClafORminegal,12
grandissant décroissant mourant par intervalle,gRAdisAdekRwasA|muRApaRe~tERval,12
prête ou retire aux nuits ses limpides rayons,pREtuR@tiRonHi|sele~pid@REjC,12
l'éternel étendit d'immenses régions,letERnEletAdi|dt|imAs@ReZjC,12
où des êtres réels images symboliques,udeEtR@ReElz|imaZ@se~bOlik,12
les songes ont bâti leurs palais fantastiques,lesCZ@zCbati|l9RpalEfAtastik,12
sortis demi-formés des mains du tout-puissant,sORtid@mifORme|deme~dytupHisA,12
ils tiennent à la fois de l'être et du néant ,iltjEntalafwad@|l|EtRedyneA,11
un souffle aérien est toute leur essence,e~suflaeRje~|Etut@l9ResAs,12
et leur vie est à peine une ombre d'existence ,el9RviEtapEn|ynCbR@dtEgzistAs,12
aucune forme fixe aucun contour précis,okyn@fORm@fiks|oke~kCtuRpResi,12
n'indiquèrent jamais ces êtres indécis ,ne~dikERZamEse|EtR@ze~desi,11
mais ils sont aux regards du dieu qui les fit naître,mEzilsCtoR@gaR|dydj2kilefinEtR,12
l'image du possible et les ombres de l'être,limaZ@dypOsibl|elezCbR@d@lEtR,12
la matière et le temps sont soumis à leurs lois,lamatjERel@tA|sCsumizal9Rlwa,12
revêtus tour à tour de formes de leur choix,R@vEtytuRatuR|d@fORm@d@l9RSwa,12
tantôt de ce qui fut ils rendent les images ,tAtod@s@kifyt|ilRAdlezimaZ,11
et tantôt s'élançant dans le lointain des âges,etAtoszelAsA|dAl@lwe~te~deaZ,12
tous les êtres futurs au néant arrachés,tusleEtR@fytyRz|oneAtaRaSe,12
apparaissent d'avance en leurs jeux ébauchés,apaREsdtavAsA|l9RZ2zeboSe,11
quand la nuit des mortels a fermé la paupière,kAlanHidemORtElz|afERmelapopjER,12
sur les pâles rayons de l'astre du mystère,syRlepal@REjC|d@lastR@dymistER,12
ils glissent en silence et leurs nombreux essaims,ilglistAsilAse|l9RnCbR2zese~,11
ravissent au sommeil les âmes des humains,RavistosOmEjle|am@deyme~,11
et les portant d'un trait à leurs palais magiques,elepORtAdte~tREt|al9RpalEmaZik,12
font éclore à leurs yeux des mondes fantastiques,fCteklORal9Rzj2|demCd@fAtastik,12
de leur globe natal les divers éléments,d@l9RglOb@natal|ledivERzelemA,12
subissant à leur voix d'éternels changements,sybisAtal9Rvwa|dt|etERnElSAZ@mA,12
ne sont jamais fixés dans des formes prescrites,n@sCZamEfikse|dAdefORm@pREskRit,12
ne connaissent ni lois ni repos ni limites ,n@kOnEsnilwani|R@ponilimit,11
mais sans cesse en travail l'un par l'autre pressés,mEsAsEsAtRavaj|l|e~paRlotR@pRese,12
séparés confondus attirés repoussés,sepaRekCfCdyz|atiReR@puse,12
comme des flots mouvants d'une mer en furie,kOm@deflomuvA|dt|yn@mERAfyRi,12
leur forme insaisissable à chaque instant varie ,l9RfORme~sezisabl|aSake~stAvaRi,12
où des fleuves coulaient où mugissaient des mers,udefl9v@kulEt|umyZisEdemER,12
des sommets escarpés s'élancent dans les airs ,desOmEzEskaRpe|sz|elAsdAlezER,11
soudain dans les vallons les montagnes descendent,sude~dAlevalC|lemCtanj@desAd,12
sur leurs flancs décharnés des champs féconds s'étendent,syRl9RflAdeSaRne|deSAfekCszetAd,12
qui changés aussitôt en immenses déserts,kiSAZezositot|AimAs@dezER,12
s'abîment à grand bruit dans des gouffres ouverts,szabimtagRAbRHi|dAdegufR@zuvER,12
des cités des palais et des temples superbes,desitedepalEz|edetApl@sypERb,12
s'élèvent et soudain sont cachés sous les herbes ,szelEvtesude~sC|kaSesuleERb,11
tout change et les cités et les monts et les eaux,tuSAZelesitez|elemCzelezo,12
s'y déroulent sans terme en horizons nouveaux ,szideRulsAtERmA|ORizCnuvo,11
tel roulait le chaos dans les déserts du vide,tElRulEl@kao|dAledezERdyvid,12
lorsque dieu séparant la terre du fluide,lORsk@dj2sepaRA|latER@dyflHid,12
de la confusion des éléments divers,d@lakCfyzjC|dezelemAdivER,12
son regard créateur vit sortir l'univers,sCR@gaRkReat9R|visORtiRlynivER,12
c'est là qu'ithuriel sur son aile brillante,sElakityRjElsyR|sCEl@bRijAt,11
du héros endormi portait l'âme tremblante,dyeRozAdORmi|pORtElamtRAblAt,11
à peine il a touché ces bords mystérieux,apEnilatuSe|sebORmisteRj2,12
l'ombre de l'avenir éclôt devant ses yeux ,lCbR@d@lav@niR|eklod@vAsezj2,12
l'ange l'y précipite  et son âme étonnée,lAZ@lipResipit|esCametOne,12
parcourt en un clin d'œil l'immense destinée,paRkuRtAe~kle~d2j|l|imAs@dEstine,12
peut-être puisqu'enfin je puis le consulter,p2EtR@pjiskAfe~|Z@pHil@kCsylte,12
le ciel peut-être est las de me persécuter ,l@sjElp2EtREla|d@m@pERsekyte,12
à mes yeux dessillés la vérité va luire,amezj2desije|laveRitevalHiR,12
mais au livre du sort ô dieu que vont-ils lire ,mEzolivR@dysOR|odj2k@vCtilliR,12
de ce livre fatal qui s'explique trop tôt,d@s@livR@fatal|kiszEksplik@tRoto,12
chaque jour chaque instant hélas  révèle un mot,Sak@ZuRSake~stA|elasRevEle~mo,12
pourquoi donc devancer le temps qui nous l'apporte ,puRkwadCkd@vAse|l@tAkinulapORt,12
pourquoi dans cet abîme avant l'heure  n'importe ,puRkwadAsEttabim|avAl9R@ne~pORt,12
c'est trop c'est trop longtemps attendre dans la nuit,sEtRosEtRolCtAz|atAdR@dAlanHi,12
les invisibles coups du bras qui me poursuit ,leze~vizibl@ku|dybRakim@puRsHi,12
j'aime mieux déroulant la trame infortunée,ZEm@mj2deRulA|latRame~foRtyne,12
y lire d'un seul trait toute ma destinée,iliR@dte~s9ltRE|tut@madEstine,12
est-ce toi qui portant l'avenir dans ton sein,Es@twakipORtA|l|av@niRdAtCse~,12
viens au roi d'israël annoncer son destin ,vje~zoRwadtisRaEl|anCsesCdEste~,12
c'est moi,sEmwa,2
qui donc es-tu ,kidCkEty,4
la voix du dieu suprême,lavwadydj2sypREm|,6
tremble de me tromper ,tRAbl@d@m@tRCpe|,6
saül tremble toi-même ,sayltRAbl@twamEm|,6
eh bien  qu'apportes-tu ,ebje~kapORt@ty|,6
ton arrêt,tCaRE,3
parle,paRl,1
ô ciel ,osjEl,2
pourquoi m'as-tu choisie entre tout israël ,puRkwamastySwazi|AtR@tutisRaEl,12
mon cœur est faible ô ciel  et mon sexe est timide,mCk9rEfEbl@o|sjElemCsEksEtimid,13
choisis pour ton organe un sein plus intrépide,SwazipuRtCORgan|e~se~plyze~tRepid,12
pour annoncer au roi tes divines fureurs,puRanCseoRwa|tedivin@fyR9R,12
qui suis-je ,kisHiZ@,3
ta main tremble  et tu verses des pleurs ,tame~tRAbletyvERs@depl9R,9
quoi  ministre du ciel tu n'es plus qu'une femme ,kwaministR@dysjEl|tynEplykyn@fam,12
détruis donc ô mon dieu la pitié dans mon âme ,detRHidCkomCdj2|lapitjedAmCam,12
par tes feintes terreurs penses-tu m'ébranler ,paRtefe~t@teR9R|pAs@tymebRAle,12
mais ma bouche ô mon roi se refuse à parler,mEmabuS@omC|Rwas@R@fyzapaRle,13
tes lenteurs à la fin lassent ma patience ,telAt9Rzalafe~|lasmapasjAs,11
parle si tu le peux  ou sors de ma présence ,paRl@sityl@p2z|usORd@mapRezAs,12
que ne puis-je sortir emportant avec moi,k@n@pHiZ@sORtiR|ApORtAtavEkmwa,12
tout ce qu'ici je viens prophétiser sur toi ,tus@kisiZ@vje~|pROfetizesyRtwa,12
mais un dieu me retient me pousse me ramène ,mEze~dj2m@R@tje~|m@pus@m@RamEn,12
je ne puis résister à son bras qui m'entraîne,Z@n@pHiReziste|asCbRakimAtREn,12
oui je sens ta présence ô dieu persécuteur ,wiZ@sAtapRezAs@odj2pERsekyt2R,13
et ta fureur divine a passé dans mon cœur,etafyR9Rdivin|apasedAmCk9r,12
mais quel rayon sanglant vient frapper ma paupière ,mEkElREjCsAglA|vje~fRapemapopjER,12
mon œil épouvanté cherche et fuit la lumière ,mC2jepuvAte|SERSefHilalymjER,12
silence  l'avenir ouvre ses noirs secrets ,silAs@lav@niR|uvR@senwaRs@kRE,12
quel chaos de malheurs de vertus de forfaits ,kElkaod@mal9R|d@vERtyd@fORfE,12
dans la confusion je les vois tous ensemble ,dAlakCfyzjC|Z@levwatuszAsAbl,12
comment comment saisir le fil qui les rassemble ,kOmAkOmAseziR|l@filkileRasAbl,12
saül michol david malheureux jonathas ,saylmikoldavid|mal2R2Zonatas,12
arrête  arrête ô roi  ne m'interroge pas,aREtaREt@o|Rwan@me~teROZ@pa,13
que dis-tu de david de jonathas  achève ,k@dityd@david|d@ZonataszaSEv,12
oui l'ombre se dissipe et le voile se lève,wilCbR@s@disip|el@vwal@s@lEv,12
c'est lui c'est lui ,sElHisElHi,4
qui donc qui donc ,kidCkkidCk,4
david david ,daviddavid,4
eh bien eh bien ,ebje~ebje~,4
il est vainqueur il est vainqueur ,ilEve~k9RilE|ve~k9R,8
quel triomphe ô david  que d'éclat t'environne ,kEltRijCf@o|davidk@dteklattAviROn,14
que vois-je sur ton front ,k@vwaZ@syRtCfRC|,6
achève ,aSEv,2
une couronne ,yn@kuROn,4
perfide  qu'as-tu dit  lui david couronné ,pERfid@kastydi|lHidavidkuROne,12
hélas  et tu péris jeune homme infortuné ,elaszetypeRi|Z9nOme~foRtyne,12
